0.1,0.00639731,0.00721173,0.00352809,0.00149721,0.000782698,0.000307545,0.000283107,2.65837e-05,0.000161335,6.12289e-05,0.00013414,9.77814e-05,0.00013271,0.000120938,0.000140935,0.000139564,0.000153273,0.000157088,0.000167668,0.000173956,0.000183448,0.000190794,0.000199467,0.00020729,0.000215471,0.000223011,0.00023061,0.000237525,0.000244662,0.000250831,0.000256583,0.00026162,0.000266135,0.000270113,0.000273257,0.000275671,0.000277206,0.000278175,0.000278279,0.000277326,0.00027591,0.000273451,0.00027062,0.00026685,0.000262812,0.000257969,0.000252917,0.000247717,0.000242278,0.000236511,0.000230938,0.000225484,0.000220403,0.00021556,0.000211164,0.000207499,0.000204369,0.000201643,0.000199884,0.000198767,0.000198558,0.000199005,0.000200406,0.00020285,0.000205651,0.000209391,0.000213742,0.000218734,0.000224277,0.000230476,0.000237152,0.000244275,0.0002518,0.000259623,0.000267491,0.000275716,0.000283822,0.000292033,0.000300199,0.000308171,0.000316098,0.000323713,0.000331193,0.000338197,0.000344977,0.000351161,0.000357225,0.000362605,0.000367895,0.000372395,0.000376522,0.000379771,0.000383794,0.000385225,0.000389293,0.000387833,0.000394017,0.000424474,1.49012e-08
0.00808894,0.0157088,0.00688341,0.0112845,0.0058193,0.00647726,0.00291748,0.00303907,0.002018,0.00196887,0.00129517,0.00122061,0.000928332,0.00084305,0.000669018,0.000602934,0.000503096,0.000452406,0.000391428,0.000354532,0.000315051,0.000290571,0.000265761,0.000248419,0.00023247,0.000221176,0.000211115,0.00020374,0.000197316,0.000192803,0.00018849,0.000185428,0.000182707,0.000180794,0.000178588,0.000177369,0.000175712,0.000174593,0.000173136,0.000172317,0.000171039,0.000170053,0.000168632,0.000167801,0.000166519,0.000165829,0.000164758,0.000164151,0.000163286,0.000162847,0.00016217,0.000161936,0.000161469,0.000161543,0.000161154,0.00016129,0.000161042,0.00016094,0.00016066,0.000160573,0.000160158,0.000159754,0.000159034,0.000158433,0.000157241,0.000155858,0.000154074,0.000152245,0.000150065,0.000147568,0.000144678,0.000141604,0.000137978,0.000134185,0.00012979,0.000125158,0.000120134,0.000114761,0.000109149,0.000103146,9.68165e-05,9.01776e-05,8.30702e-05,7.58828e-05,6.84275e-05,6.06558e-05,5.25137e-05,4.4111e-05,3.56763e-05,2.64796e-05,1.72263e-05,8.30733e-06,3.85168e-06,1.86817e-05,2.3126e-05,5.51672e-05,8.47702e-05,6.88735e-05,1.43266e-05,0.000424445
0.00325102,0.0173387,0.0105047,0.0132784,0.00913414,0.00622925,0.00556197,0.00397703,0.00287465,0.00233908,0.00187684,0.00143783,0.0011942,0.000979661,0.000828038,0.000695498,0.000603043,0.00052405,0.000464962,0.000415319,0.000378669,0.000345541,0.00032217,0.000301007,0.000285289,0.00027121,0.000260699,0.000251391,0.000244035,0.000237691,0.00023252,0.000227785,0.00022388,0.000220245,0.000217306,0.000214325,0.000211779,0.000209202,0.0002069,0.000204797,0.000202637,0.000200614,0.000198622,0.00019661,0.000194834,0.000193324,0.000191788,0.000190427,0.000189202,0.00018811,0.000187071,0.000186333,0.000185604,0.000185207,0.000184768,0.000184425,0.000183954,0.000183636,0.000183254,0.000182825,0.000182421,0.000181849,0.000181088,0.00018024,0.000179058,0.000177616,0.000175881,0.000173996,0.000171817,0.000169369,0.000166748,0.000163729,0.000160376,0.00015674,0.000152715,0.000148508,0.000144042,0.00013933,0.000134452,0.000129359,0.000124105,0.000118741,0.000113128,0.000107612,0.000102125,9.66604e-05,9.12756e-05,8.61062e-05,8.08958e-05,7.61836e-05,7.09896e-05,6.80022e-05,6.32498e-05,6.58914e-05,5.56841e-05,6.04515e-05,6.80977e-05,0.000125152,8.09945e-05,0.000394344
0.000553081,0.0212831,0.00832392,0.00632743,0.00774481,0.00720421,0.00384278,0.00459643,0.00234217,0.00204448,0.00137262,0.00128755,0.000809537,0.000743455,0.000544894,0.000490254,0.000384606,0.000346267,0.000292064,0.000269691,0.000241348,0.000227234,0.000211203,0.000203759,0.000196115,0.000191048,0.00018719,0.000184376,0.000182844,0.000181186,0.000180721,0.000179721,0.00017956,0.00017872,0.000178742,0.000178193,0.000178225,0.000177478,0.000177229,0.000176446,0.000176072,0.000175129,0.000174746,0.000173769,0.000173273,0.000172346,0.000171891,0.000171044,0.000170631,0.000170035,0.000169803,0.000169287,0.000169218,0.000169006,0.000169003,0.000168751,0.000168775,0.000168606,0.000168551,0.000168262,0.000168054,0.00016757,0.000166918,0.000165913,0.000164939,0.000163561,0.000161909,0.000159944,0.000157735,0.000155216,0.000152395,0.000149117,0.000145646,0.000141738,0.000137588,0.000133049,0.000128171,0.00012308,0.000117745,0.000112129,0.000106402,0.000100435,9.43699e-05,8.82575e-05,8.20939e-05,7.59376e-05,7.00191e-05,6.41923e-05,5.85166e-05,5.26975e-05,4.83049e-05,4.31678e-05,4.36295e-05,3.56257e-05,3.27493e-05,4.37415e-05,8.20285e-05,5.1328e-05,0.000104351,0.000388607
0.000730109,0.0175999,0.0140991,0.00185744,0.00246576,0.00804958,0.00423156,0.00369622,0.00277903,0.00217584,0.00123378,0.00129514,0.00094102,0.000785021,0.000611155,0.000560126,0.000467212,0.000422014,0.000371008,0.000342082,0.000314409,0.000293763,0.000276901,0.000262241,0.00025162,0.000242158,0.000234385,0.000227962,0.000222435,0.000218184,0.000214195,0.000210947,0.000207829,0.00020522,0.000202688,0.000200739,0.000198602,0.000196694,0.000194618,0.000192916,0.000190985,0.00018935,0.000187642,0.000186183,0.000184477,0.000183167,0.000181552,0.000180386,0.000179207,0.000178306,0.000177438,0.000176839,0.000176129,0.000175726,0.000175173,0.000174866,0.000174535,0.000174392,0.000174113,0.000173813,0.000173279,0.000172737,0.000171875,0.000170951,0.000169794,0.000168533,0.000166954,0.000165034,0.000162725,0.000160352,0.000157522,0.000154287,0.000150766,0.000146978,0.000142759,0.000138278,0.000133379,0.000128141,0.000122601,0.000116787,0.000110645,0.00010439,9.79321e-05,9.11519e-05,8.4269e-05,7.73989e-05,7.05051e-05,6.34707e-05,5.6236e-05,4.99846e-05,4.28067e-05,4.02605e-05,2.89446e-05,3.27237e-05,2.38938e-05,4.16979e-05,1.22754e-05,3.59538e-05,7.99533e-05,0.000390768
0.000378468,0.0134951,0.0145274,0.00584675,0.00149004,0.00454308,0.00498616,0.00392961,0.00198115,0.00235897,0.00129628,0.00106569,0.000905416,0.000821853,0.00058634,0.000538235,0.00046102,0.000418102,0.000363765,0.000333765,0.000302413,0.000284026,0.000263923,0.000250699,0.000237482,0.000228916,0.000221048,0.000214584,0.000209494,0.000205442,0.000202051,0.000199078,0.000196588,0.000194542,0.00019265,0.000191045,0.000189556,0.000188066,0.000186594,0.000185304,0.000183907,0.000182725,0.000181474,0.000180222,0.000179013,0.000177994,0.000176791,0.000175883,0.000174999,0.000174304,0.000173734,0.00017327,0.000172827,0.000172554,0.000172228,0.000172021,0.000171917,0.000171938,0.000171733,0.00017156,0.000171159,0.000170593,0.000169819,0.000169056,0.000168017,0.000166833,0.00016539,0.000163645,0.000161595,0.000159347,0.000156693,0.000153757,0.000150666,0.00014713,0.000143209,0.000139106,0.000134753,0.000130051,0.000125033,0.000119803,0.000114307,0.000108794,0.000102997,9.7071e-05,9.10707e-05,8.51222e-05,7.88733e-05,7.23722e-05,6.63257e-05,6.01975e-05,5.76494e-05,4.7917e-05,3.84303e-05,4.12014e-05,5.43273e-05,2.97331e-05,2.54027e-05,1.10919e-05,6.03822e-05,0.000387758
0.00042747,0.0115569,0.0109938,0.00733728,0.00580389,0.00409427,0.0033173,0.00429535,0.00212987,0.00169997,0.00132931,0.00110075,0.000606172,0.00074586,0.000532777,0.000454537,0.000365657,0.000354573,0.000300894,0.000277754,0.000251096,0.000237635,0.000225356,0.000215873,0.000208959,0.000203509,0.000199881,0.000197125,0.000194789,0.000193238,0.000191987,0.000191029,0.000190322,0.00018963,0.000188889,0.000188106,0.000187477,0.000186684,0.000185915,0.000185037,0.000183972,0.000182985,0.000182134,0.000181006,0.000179933,0.000178976,0.000177955,0.000177002,0.000176268,0.000175491,0.000174849,0.000174251,0.000173827,0.000173414,0.000173132,0.000172846,0.000172755,0.000172523,0.000172273,0.000171965,0.000171488,0.000170869,0.000170045,0.000169098,0.000168074,0.000166595,0.000165111,0.0001632,0.000161084,0.000158597,0.000155886,0.000152838,0.000149604,0.000145803,0.000141701,0.000137425,0.000132718,0.000127831,0.00012273,0.000117217,0.000111588,0.000105843,9.98807e-05,9.38608e-05,8.80224e-05,8.18816e-05,7.5628e-05,6.9458e-05,6.32517e-05,6.05399e-05,5.158e-05,4.35499e-05,4.21413e-05,4.95332e-05,2.71188e-05,4.22528e-05,1.79445e-05,1.41049e-05,6.16189e-05,0.00038752
0.000476478,0.00971236,0.00915602,0.00491267,0.00625425,0.00471245,0.00330426,0.00297209,0.00237725,0.00174304,0.000873031,0.00111472,0.000672614,0.000523915,0.000511312,0.000447413,0.000329978,0.000314565,0.000288255,0.000267535,0.000243603,0.000233977,0.000223544,0.000218851,0.000212391,0.000208723,0.000205275,0.000203093,0.00020102,0.000199167,0.000197608,0.000196439,0.000195263,0.000194141,0.000192968,0.000191839,0.000190593,0.00018944,0.000188321,0.00018715,0.000185676,0.000184541,0.000183394,0.000182043,0.000180701,0.000179572,0.000178414,0.000177419,0.000176455,0.000175682,0.000174911,0.000174274,0.000173743,0.000173394,0.000173036,0.000172759,0.000172497,0.000172292,0.00017199,0.000171833,0.000171452,0.000170833,0.000170076,0.000169199,0.000168202,0.000166948,0.000165542,0.000163723,0.000161732,0.000159497,0.000157018,0.000154107,0.000150925,0.000147401,0.000143533,0.000139356,0.000134865,0.000130013,0.000124966,0.000119633,0.000114096,0.000108321,0.000102333,9.65143e-05,9.05061e-05,8.42671e-05,7.7999e-05,7.18919e-05,6.87849e-05,6.07197e-05,5.12648e-05,5.17382e-05,5.54399e-05,3.86731e-05,3.37363e-05,3.77991e-05,2.44196e-05,7.04998e-06,5.71658e-05,0.000385165
0.000469453,0.00804191,0.00764344,0.00385213,0.00366177,0.00385337,0.00342861,0.00242277,0.00154367,0.00189483,0.00092929,0.000707074,0.000693255,0.00058945,0.000323463,0.000435352,0.000326606,0.000283024,0.000255031,0.000255596,0.000232617,0.000221907,0.000214529,0.000210007,0.000206096,0.000202286,0.000199904,0.000197774,0.000196096,0.000194757,0.000193397,0.000192416,0.000191469,0.000190539,0.000189627,0.000188725,0.000187833,0.000186857,0.000185942,0.000185021,0.00018393,0.000182819,0.000181866,0.000180623,0.0001796,0.000178547,0.000177491,0.00017659,0.00017575,0.000174963,0.000174295,0.000173754,0.000173222,0.000172846,0.000172603,0.000172253,0.000171983,0.00017171,0.000171418,0.00017123,0.000170837,0.000170292,0.000169584,0.000168589,0.000167556,0.000166351,0.000164985,0.000163253,0.000161242,0.000159049,0.000156555,0.000153801,0.000150773,0.000147217,0.000143429,0.000139409,0.000134919,0.000130257,0.000125266,0.000120044,0.000114621,0.000108944,0.00010316,9.71958e-05,9.11572e-05,8.46892e-05,7.83834e-05,7.482e-05,6.68389e-05,5.73676e-05,5.63448e-05,5.81741e-05,4.27408e-05,4.07119e-05,3.3874e-05,3.71233e-05,2.84019e-05,6.5479e-06,5.68849e-05,0.000383854
0.000477528,0.00677131,0.00617157,0.00336621,0.00283782,0.00212108,0.00255787,0.00220352,0.00135562,0.00123065,0.00111245,0.000760722,0.000436405,0.000593457,0.000387182,0.000263929,0.000303558,0.000264775,0.000209789,0.000213149,0.000206867,0.000199135,0.000190886,0.000190862,0.000188804,0.000188701,0.000187616,0.000187527,0.00018744,0.000187565,0.00018764,0.000187525,0.000187411,0.000187268,0.000187039,0.00018678,0.000186272,0.000185709,0.000185134,0.000184479,0.000183543,0.000182749,0.000181787,0.000180664,0.000179758,0.000178809,0.000177749,0.000176838,0.000175972,0.000175232,0.000174499,0.000173976,0.000173412,0.000173049,0.000172714,0.000172284,0.000172006,0.00017168,0.000171432,0.000171182,0.000170819,0.000170353,0.000169594,0.00016862,0.000167674,0.000166421,0.000165156,0.000163463,0.000161501,0.000159404,0.000157018,0.000154348,0.000151329,0.000148004,0.000144244,0.000140234,0.000135938,0.000131347,0.000126485,0.000121428,0.000116137,0.000110728,0.000104994,9.91958e-05,9.29749e-05,8.69257e-05,8.31822e-05,7.57635e-05,6.61533e-05,6.47476e-05,6.48348e-05,5.22632e-05,4.56592e-05,4.38199e-05,3.74381e-05,4.18101e-05,3.22814e-05,1.26858e-05,5.51603e-05,0.000381619
